!,Elfrid Payton (right ankle) ruled out vs. GSW:
-,"Chandler Hutchison flops in start: He played the final seven minutes in garbage time, so disregard those 28 minutes. Hutchison had a bad airball on a trey from the wing and he wasn't very useful on defense either. The Bulls got destroyed in this game, so maybe Hutchison doesn't stick in the first unit for long. Leave him on the wire."
0,"Cris Felicio gets 30 minutes thanks to G time: Although, this wasn't about garbage time with Wendell Carter Jr. getting into some foul trouble. Felicio looks to be locked in as the backup center and he should get minutes in the 20s as WJC figures out the nuances of playing center in the NBA. Felicio could be a DFS punt some games in bad matchups or a deep-league option."
+,"Jabari Parker scores 19 points off the bench: Coach Fred Hoiberg said he wanted to keep Parker in the second unit and would have liked him to close, but Hoiberg may feel differently after his squad was thumped on the road. Even if Parker isn't starting, the Bulls probably can't get away with playing Chandler Hutchison big minutes, so Parker should have some increased value for the next two weeks before Lauri Markkanen (elbow) comes back."
-,"Justin Holiday scores five in 29 minutes: He didn't play in the fourth and he looks to be ticketed for a high-minute role with the Bulls being so thin. Holiday won't be getting the volume like he did last year before the Bulls shut him down, but he can hit treys, pick up some steals, he did play some four, and maybe he can get hot in the right matchup. He's not quite worth adding in shallower leagues, though."
!,"Darius Miller will not return Friday: He was deemed questionable to return at the half, but was ruled out for the night a few minutes into the third quarter. Miller finished with three points, one rebound, two assists and a triple in four minutes. We could see more of Wes Johnson and Solomon Hill in the second half."
-,"Jason Smith goes back to bench: With Ian Mahinmi (back) back in the starting lineup and the Wizards using a lot of small-ball lineups, there's a chance we don't see Smith at all tonight."
0,"Ian Mahinmi (back) will start on Friday night: He went through shootaround after missing the last game. Mahinmi isn't likely to play big minutes in what should be an up-tempo game. If he's limited, there could be more minutes for Markieff Morris, Jason Smith, Kelly Oubre and Jeff Green."
-,"Kenneth Faried out for Friday night: The team announced it in the first quarter, but Faried wasn't going to be in the rotation anyway."
-,"Jalen Brunson getting the start for DSJ: Coach Rick Carlisle called Brunson a top-15 player in the draft, so his words match his actions here. Dennis Smith Jr. (ankle) could possibly miss more time, and Brunson has been solid in his time off the bench. He's only worth a flier in deep leagues for now."
0,"Jimmy Butler will start on Friday night: There is a lot going on with Jimmy and the timing of his illness certainly raises some questions. Butler should have a lot of shots coming his way with Andrew Wiggins out of the lineup, or maybe Karl-Anthony Towns can get it going."
!,"Andrew Wiggins (quad) will not play Friday: It'll be his second game out due to this injury and just the third of his career. It doesn't sound like Wiggins is going to miss time, but the Wolves aren't exactly in  their right state of mind. Josh Okogie will be getting another start and is set for big minutes."
!,"J.J. Barea available to play vs. Raptors: He could be in the starting lineup after a mild hammy strain. If he's not starting, it could be Jalen Brunson with Dennis Smith Jr. (ankle) out for this one. JJB will be a popular DFS play."
!,"Dennis Smith Jr. (ankle) will not play Friday: He played through an ankle tweak on Wednesday and was in visible pain after he rolled it. Smith Jr. was expected to play in this game, so hopefully it's just a precaution. This should give J.J. Barea more minutes while Wes Matthews and Luka Doncic should also benefit."
-,Dellavedova (forehead) likely to play: He has zero fantasy value right now with four total minutes on the season.
!,"Luc Mbah a Moute (left knee) will not play: He was playing some five this week, so there could be a few more minutes available for the frontcourt guys. Montrezl Harrell went off against the Rockets on Sunday and is likely going to benefit most, but coach Doc Rivers said he likes playing Danilo Gallinari at the five."
+,"Chris Paul back in the starting lineup: He has served his two-game suspension and should be ready for a huge role with James Harden (hamstring) out. CP3's usage rate and assist percentages have skyrocketed when Harden was on the bench in his time with Houston, so Paul has a massive upside tonight."
0,"Jimmy Butler and Wiggins are game-time calls: The Wolves aren't the most transparent team and you have to wonder if the Wolves will hold Butler out for trade reasons. If Butler and Wiggins can't go, we're going to see a lot of Josh Okogie and Derrick Rose."
-,"Michael Carter-Williams to the bench: Even with James Harden (hamstring) out tonight, Carter-Williams may not be asked to handle the ball much because Eric Gordon has played some point."
+,"Carmelo Anthony will start on Friday vs. LAC: With James Harden (hamstring) and his 32.3 usage rate sitting this one out, Melo is basically a lock for double-digit shot attempts and will look to build off his 22-point game on Wednesday. We don't love his season-long outlook, but Melo should be in lineups tonight."
!,"Deandre Ayton dealing with ankle soreness: This is likely just lingering effects from his ankle tweak last week. The Suns won't want this to be a problem all year, so maybe they opt to sit him even if it's minor. If he does sit Richaun Holmes would be a spot-start or DFS play."
-,"Ryan Anderson is questionable for Saturday: He did have a hip issue in March, so this is something to watch. It feels like it's just a matter of time before Anderson losses minutes, so expect him to trend down. There should be plenty of minutes available for the Suns forwards and guards.."
-,"Dennis Smith Jr. expected to play Friday: He was playing with a limp in his previous outing after tweaking an ankle, but his status was never really in doubt. We were hoping to see DSJ improve his efficiency this season, but he's currently sitting at 37.5% from the field and 75% from the line with 2.8 turnovers. Things won't get any easier vs. Kyle Lowry."
